Employee ID,First Name,Last Name,Gender,Date of Birth,Job Title,Department,Manager Name,Hire Date,Email,Phone Number,Address,City,State,Country,Postal Code,Salary,Employee Status,Date of Termination,Performance Rating
973763,Alexander,Waters,Female,1962-05-18,Industrial/product designer,Sales,Blake Fernandez,2017-03-28,wayne32@example.org,+1-367-999-8136x46225,641 Shaw Trail,Port Dennis,Oklahoma,Congo,64445,91815,Active,,5
645919,Wendy,Warren,Male,1963-07-27,Geographical information systems officer,Marketing,Marcus Glass,2016-03-20,powersrodney@example.com,955.490.4259,33521 Jodi Gardens Apt. 405,West Shannontown,Michigan,Cote d'Ivoire,97495,110517,Active,,2
572967,Alexandra,Green,Female,2001-02-02,Counsellor,Operations,Holly Smith,2024-08-11,scottbrian@example.org,001-694-807-0164x510,8157 Jacob Parkway,Castrotown,Arizona,Egypt,69892,79967,Inactive,2024-08-30,4
780550,Eric,Reed,Female,1982-11-16,Immigration officer,HR,Wendy Irwin,2019-05-22,garrettnatasha@example.org,+1-543-825-6216,264 Cole Curve,Lake Dillon,Ohio,Poland,27018,58102,Inactive,2020-07-15,5
450955,Wendy,Daugherty,Male,2003-05-08,Systems analyst,HR,Lonnie Grant,2016-09-15,lonniehobbs@example.net,3564647423,99499 Caitlyn Fort,West Christopherfort,Florida,Macao,79761,101441,Inactive,2023-12-15,2
406281,Travis,Taylor,Male,1974-02-03,Amenity horticulturist,Marketing,Kathy Smith,2019-04-14,qwalker@example.org,001-831-727-9757x36609,998 Abigail Mission Suite 038,Terrellton,Oklahoma,Iceland,68150,140291,Active,,2
305323,Scott,Wilkerson,Female,1990-02-01,Dietitian,Marketing,Kelly Ellison,2023-06-28,stevenlucas@example.org,001-981-529-8266x5702,45211 Jasmin Roads Suite 186,South Andrea,Arizona,Seychelles,22899,83934,Active,,2
911022,Duane,Hammond,Male,1987-03-31,Insurance account manager,Finance,Jessica Woodward,2019-08-10,davidanderson@example.org,9945077780,776 Miller Rapid,East Nicoleview,South Carolina,Niue,73580,147494,Active,,1
193818,Eddie,Delgado,Male,1968-08-02,Amenity horticulturist,Operations,Belinda Morrison,2020-04-29,williamsrobert@example.org,(749)299-8279,5561 Bridges Circles,Thomasville,Vermont,Tokelau,36469,83150,Inactive,2022-02-09,5
729630,Jason,Brown,Male,1991-08-10,Trade union research officer,Operations,Justin Lynch,2020-01-29,alicia95@example.org,+1-397-287-7293x430,139 Gutierrez Isle Suite 830,Lake Juan,California,Gambia,39859,106412,Inactive,2021-01-16,1
719150,Mathew,Foster,Male,1970-08-24,"Engineer, biomedical",Finance,Martha Nielsen,2022-11-05,probles@example.org,227.585.7608x4958,1240 Terrell Road Apt. 996,New Darryl,Wisconsin,Gambia,92941,81222,Active,,3
433973,Christopher,Wiley,Female,1989-06-12,Immigration officer,HR,Alicia Thompson,2021-01-22,stricklandrobin@example.com,407.582.3578x45218,6810 Randolph Spur,West Steventon,Connecticut,Mali,86875,137721,Inactive,2023-07-08,1
795338,Larry,Mcclain,Female,1972-05-04,"Engineer, automotive",Finance,Joshua Flores,2022-03-13,nelsoneric@example.org,7986813858,493 Charles Ridge,Amberton,Florida,Antarctica (the territory South of 60 deg S),62201,128538,Active,,1
402233,Brian,Simmons,Male,2006-08-24,"Therapist, occupational",Sales,Crystal Vaughn,2022-04-12,larry38@example.org,001-679-721-7174x77332,55770 Thomas Keys Suite 724,Cassandraberg,North Carolina,Bosnia and Herzegovina,53675,147158,Active,,3
583165,Debra,Sparks,Female,1985-12-20,Therapeutic radiographer,Marketing,John Sanchez,2017-05-26,vreyes@example.org,001-396-969-5832x197,172 Blanchard Cliff Apt. 965,Newmanton,Colorado,Cuba,18709,116122,Active,,2
692984,Edward,Schmidt,Female,2000-08-01,Technical brewer,Marketing,James Maldonado,2020-01-30,ashley46@example.net,(219)209-8624x058,40369 Garrett Station Suite 666,Lake Glenn,Florida,Comoros,73301,90409,Inactive,2021-05-23,4
302483,Whitney,Santiago,Male,1959-06-26,Building surveyor,Operations,Alfred Griffith,2022-12-22,iproctor@example.org,(867)996-9278,3269 Becky Vista Apt. 846,Arthurton,Oregon,Liberia,92891,88310,Active,,5
504923,Suzanne,Miller,Female,1990-05-02,"Scientist, forensic",Engineering,Alexandra Bishop,2018-11-12,qmccoy@example.net,989-949-0580,565 Roberts Camp Suite 940,Laneshire,Arkansas,Palestinian Territory,38741,146023,Active,,3
508307,Christopher,Wagner,Female,1975-11-05,Consulting civil engineer,Sales,Juan Hodge,2014-12-08,munozrenee@example.net,(275)724-3728,92766 Donna Stream,East Becky,Minnesota,Austria,84683,74654,Active,,1
175741,Steven,Alvarez,Female,1994-12-06,Facilities manager,Marketing,Frances Price,2019-02-28,alyssagraham@example.com,665.680.1856x945,9673 April Springs,West Amy,Utah,Algeria,09407,41567,Inactive,2023-08-17,1
108954,Gina,Bell,Female,1975-11-01,"Engineer, automotive",Engineering,Andrew Davis,2018-05-20,ericksondavid@example.net,(369)921-2447,5421 Waters Light Suite 504,Gregoryland,New York,Vanuatu,26803,119993,Inactive,2023-11-15,2
515959,Daniel,Fernandez,Female,1973-07-22,Visual merchandiser,Operations,Daniel Alexander,2019-02-06,johnsonchad@example.net,270-972-0064x256,6183 Patrick Spurs Suite 198,Mathewport,Montana,Azerbaijan,83374,124813,Active,,3
560596,Melissa,Peterson,Female,1978-06-04,"Engineer, electrical",HR,Angela Ponce,2017-12-10,heather15@example.com,973-820-3093,478 Levy Brook,West Brianton,Montana,British Indian Ocean Territory (Chagos Archipelago),28246,145788,Inactive,2019-03-17,5
777048,Beth,Buckley,Male,1968-04-30,Records manager,Operations,Andrew Meadows,2015-06-22,jacquelineanderson@example.org,+1-504-317-9291x1179,5651 Marc Underpass,Port Brandon,Idaho,Grenada,08787,55826,Inactive,2022-07-14,2
176214,Heather,Tran,Female,1975-04-10,Television camera operator,Engineering,Dennis Moody,2021-02-03,alexistucker@example.org,4216946723,3290 Jennifer Ridge Apt. 456,New Joeville,North Dakota,Bhutan,81624,87435,Active,,4
807750,Courtney,Clark,Male,1971-11-16,"Clinical scientist, histocompatibility and immunogenetics",HR,Gina Schmitt,2022-10-06,qthompson@example.org,2543364597,220 Robertson Cliffs,Lake Sean,Pennsylvania,Greece,55428,66050,Inactive,2024-06-02,2
115482,Mark,Garcia,Female,1972-04-19,Mining engineer,HR,Charles Richards,2015-08-14,nthomas@example.com,(765)427-3543,904 Daniel Mountain,Barnesmouth,Iowa,Turks and Caicos Islands,39188,119119,Active,,5
949567,George,Cordova,Male,1964-07-30,Paramedic,Sales,Tracy Forbes,2022-10-01,uramirez@example.com,001-233-956-9392x9060,8671 Simpson Corner,Lake Jessicaborough,Florida,Guinea-Bissau,39270,71334,Active,,1
503088,Elizabeth,Martin,Female,1997-07-04,Television production assistant,Engineering,Tiffany Ford,2017-01-19,xlopez@example.net,501.365.8046x498,085 Daniel Lakes Suite 905,Gregoryside,Virginia,Bangladesh,74000,132974,Active,,2
351199,John,Wilson,Female,1998-03-03,"Engineer, manufacturing systems",Operations,Kathleen Flores,2019-03-30,eramirez@example.com,(777)388-1788x479,1162 Mullen Club,East Joshuaberg,New York,Canada,27273,108247,Active,,3
436770,Tara,Weaver,Male,1990-12-10,"Loss adjuster, chartered",Marketing,Scott Newman,2019-08-27,bryanwiggins@example.org,456.695.5798x87749,3754 Eddie Haven,Huberburgh,Virginia,Mauritania,37888,63891,Active,,2
169087,John,Williams,Female,1997-10-15,Computer games developer,Marketing,Jorge Lopez,2024-04-06,wadetiffany@example.org,(778)428-4106x727,885 Wells Highway,Port Annette,New Hampshire,Guadeloupe,90828,54721,Inactive,2024-05-03,1
710943,Andrea,Parker,Female,2000-09-18,English as a second language teacher,Marketing,Michael Nguyen,2018-01-05,kimberlywang@example.org,7182718637,2656 Smith Key Suite 478,East Jessicamouth,West Virginia,Israel,58500,77831,Active,,4
763998,Peggy,Taylor,Male,1968-06-20,"Engineer, maintenance (IT)",Finance,Thomas Dillon,2020-05-26,fitzpatrickbrittany@example.com,406-546-2879,4870 Davenport Hollow,Hansenmouth,Iowa,Anguilla,00821,60188,Inactive,2024-06-02,3
130208,Desiree,Stafford,Female,1970-11-25,Regulatory affairs officer,Operations,Deanna Johnson,2019-05-30,egamble@example.net,001-659-479-6471x5890,57252 Joseph Manor,Brandonport,North Dakota,Northern Mariana Islands,10570,107353,Active,,2
801834,Cody,Goodwin,Female,1980-03-18,Illustrator,Finance,Gina Barker,2016-04-28,madeline02@example.net,357-865-2132x8338,12075 Vazquez Dam Suite 985,Lake Kevin,West Virginia,Suriname,16045,69144,Active,,2
721469,Jeremy,Martinez,Male,1964-01-16,"Physicist, medical",Operations,Kathryn Rodriguez,2015-01-05,ctodd@example.org,308-690-7140,19393 Ellen Burgs,East Meghanview,Pennsylvania,Guernsey,46664,61044,Active,,5
597935,Carlos,Weiss,Male,1994-09-06,"Engineer, water",Operations,James Campbell,2023-10-31,beltrancorey@example.org,875.392.7125x66383,71827 Bush Point Apt. 157,South Justinport,Utah,Tajikistan,58691,69605,Inactive,2024-04-14,3
197955,Melissa,Jacobson,Female,2004-11-27,Mental health nurse,HR,Alexander Craig,2016-06-25,qkim@example.net,712-566-9121,96136 Ramirez Station Suite 657,Archerhaven,Louisiana,Cameroon,60090,54160,Active,,3
513111,Tyler,Fuller,Male,1960-09-18,Child psychotherapist,Operations,Brian Jones,2015-02-24,patrickshelton@example.org,699-711-8773x4778,61675 Ramos Camp,East Angelaport,Virginia,Chad,64920,96450,Active,,3
750490,Paul,Gallagher,Female,2003-08-12,"Surveyor, building",Operations,Amber Harrison,2024-04-04,williammyers@example.com,001-269-454-5009,9056 Ronnie Knolls Suite 503,East Deborah,Pennsylvania,Belize,90677,48585,Inactive,2024-06-08,1
178026,Andrew,Nguyen,Female,2003-06-15,"Pharmacist, hospital",Sales,Zachary Fisher,2015-01-15,uchapman@example.com,001-965-791-7135,456 Tyler Vista,Port Melissaborough,Maine,Estonia,06731,78970,Inactive,2016-08-08,2
752570,Megan,Davis,Female,1977-04-18,Broadcast engineer,Sales,Laurie Alvarez,2018-04-06,laura48@example.com,(485)936-6498x78208,748 Michael Stream,New Jamesmouth,Georgia,Dominican Republic,20223,137836,Inactive,2021-10-01,4
334132,Michelle,Pruitt,Male,1986-10-05,"Geologist, engineering",Finance,Debbie Scott,2018-09-17,jallen@example.org,5344778660,04482 Tamara Oval Apt. 015,Michellechester,Mississippi,Paraguay,86671,51836,Inactive,2020-09-19,2
117369,Ashley,Mason,Male,1994-03-19,Telecommunications researcher,Sales,Johnathan Wilkerson,2018-09-29,mejialawrence@example.net,001-263-963-2123x4764,158 Wells Gateway Suite 257,Loritown,Tennessee,United Kingdom,79906,44562,Active,,2
265271,Angela,Parker,Female,2005-04-28,Community development worker,Sales,Michelle Mathews,2021-04-20,browningphillip@example.com,913-843-2756x0417,612 Hunter Knoll Suite 985,Nealton,Tennessee,Norway,24584,122595,Inactive,2021-04-24,2
420124,James,Torres,Male,1966-03-27,"Designer, industrial/product",HR,Zachary Booker,2016-11-27,usparks@example.com,824.529.5431x6526,89317 Jose Walk,North Richard,Nevada,Netherlands Antilles,34600,59562,Active,,3
178386,Stacey,Wilson,Female,1989-07-26,"Research officer, trade union",Engineering,Jeffrey Harris,2019-03-23,julie62@example.com,293.643.6262,97359 Miller Mountains Apt. 563,Ericksonview,California,Bhutan,73508,47700,Active,,3
976292,Jimmy,Odonnell,Male,1959-01-22,Forensic scientist,Sales,Christine Turner,2021-05-29,david80@example.net,(742)887-5721,1502 Savage Village,Juliechester,Maine,United Kingdom,35001,120338,Inactive,2022-09-27,5
456943,Patricia,Stewart,Female,1968-12-26,"Surveyor, commercial/residential",Operations,Dana Gonzales,2017-11-27,brianwhite@example.com,927-361-7075x877,51342 Karen View,Annashire,Indiana,Myanmar,01041,108945,Active,,4
965123,Chase,Tate,Male,1981-01-21,Agricultural engineer,Finance,Erin Becker,2021-05-26,brittany15@example.org,2179774905,923 Laurie Haven Suite 018,Davisview,Idaho,Dominican Republic,52787,51690,Active,,2
170855,Paul,Powell,Male,1966-11-25,Hydrogeologist,Marketing,Laurie Fitzgerald,2019-12-20,michaeldavis@example.com,437.876.7499x61659,08573 Sarah Pine Apt. 476,Port Timberg,Florida,Poland,39876,72591,Inactive,2020-05-16,3
577759,Charles,Williams,Male,1993-06-11,"Physicist, medical",Marketing,Cody Guerrero,2024-05-13,michael91@example.net,6177226016,794 Levy Well Apt. 321,Monicaville,Nevada,Martinique,02849,40766,Inactive,2024-05-15,1
180077,Diana,Stevens,Female,2003-06-14,Town planner,Operations,Tommy Montgomery,2020-10-30,fballard@example.org,(403)510-3037,831 Carrillo Drive Suite 601,East Joanne,New Hampshire,Libyan Arab Jamahiriya,62300,42572,Inactive,2021-11-10,5
211118,Kenneth,Gallegos,Female,1962-02-27,"Lecturer, further education",Engineering,Curtis Abbott,2022-01-15,vallison@example.net,+1-284-207-6789x973,581 Orozco Mall Suite 179,Shanechester,Alaska,Central African Republic,38251,135185,Active,,4
360550,Samuel,Romero,Female,1999-09-01,Psychotherapist,HR,Nicole Sharp,2021-05-02,rwhitaker@example.net,001-957-329-3417x2232,4338 Yvette Knolls Suite 522,Port Brycechester,Delaware,Niger,30213,55818,Active,,4
270346,Victoria,Glover,Male,1996-08-06,"Geologist, engineering",HR,Melissa Russo,2016-06-19,housesamuel@example.com,001-411-699-1808x12135,712 Cook Dam Apt. 376,East Maryfort,Michigan,France,66695,62447,Active,,3
390527,Jennifer,Perry,Male,1969-01-04,Senior tax professional/tax inspector,Marketing,Kristin Taylor,2021-12-27,dhardin@example.net,+1-250-872-0811x55626,290 Barnes Springs,Jennifermouth,Minnesota,Algeria,37172,109178,Active,,4
467863,Dawn,Clay,Female,2006-02-26,Location manager,Operations,Richard Gonzalez,2019-10-28,johnsonmatthew@example.net,001-228-284-3188x4852,46810 Green Parkways Suite 101,Evanstown,New Jersey,Guadeloupe,31446,145563,Active,,3
313735,Justin,Glover,Male,1984-05-23,"Scientist, product/process development",Operations,John Murphy,2024-08-07,mackenzieward@example.org,(566)911-0627,8698 Wiggins Prairie,Fieldsmouth,Vermont,Venezuela,64666,135907,Inactive,2024-08-14,2
530354,David,Dawson,Male,2006-08-21,Scientific laboratory technician,Sales,David Lewis,2022-09-30,francissherry@example.com,496-311-5940,5447 Kylie Divide Suite 044,East Lori,New York,Afghanistan,16534,111766,Inactive,2024-08-06,1
46852,Robert,Berry,Female,1981-09-06,Multimedia programmer,Marketing,Mary Bass,2016-12-14,williammurray@example.com,+1-972-651-9966x36580,09481 James River,New Aimeefort,North Carolina,Ukraine,02947,55765,Active,,1
288319,Kristin,Sanchez,Female,1964-06-14,"Social research officer, government",Sales,Luke Chapman,2023-01-20,morganhenry@example.org,456.641.1182x42241,209 White Station Apt. 461,Douglasmouth,Kentucky,Honduras,16356,46799,Active,,2
788669,Carla,Young,Female,1966-07-11,Geophysical data processor,Engineering,Lucas Tran,2015-10-22,ojohnson@example.org,8489913824,832 Fernandez Extension,New Stephanie,Oklahoma,Korea,05978,40131,Inactive,2020-09-22,5
684781,Teresa,Smith,Female,1977-04-16,"Therapist, sports",Finance,Mary James,2020-09-02,brendadixon@example.org,(689)814-1612,855 Petty Station,Nelsonmouth,Michigan,Cote d'Ivoire,60767,118579,Inactive,2024-07-22,1
725452,Dennis,Nielsen,Female,1958-12-26,Acupuncturist,Operations,Glenn Peters,2023-01-05,ymedina@example.net,+1-318-907-1569x5620,70304 Lee Via Suite 337,Benjaminfort,Virginia,Romania,79934,67405,Active,,2
861010,Danielle,Rodriguez,Female,1997-06-03,"Restaurant manager, fast food",Marketing,George Lee,2024-04-26,cameronanderson@example.org,(649)938-4308,0566 Martinez Path,Simpsonhaven,Wisconsin,Aruba,95032,69431,Active,,3
963003,Robert,Cole,Male,1985-05-11,"Engineer, broadcasting (operations)",Finance,Christopher Armstrong,2015-02-15,tiffanycoleman@example.org,832.254.1107,3173 Wall View Suite 831,Duranmouth,Pennsylvania,British Virgin Islands,11712,47954,Active,,4
328497,Pamela,Steele,Male,1962-11-30,Private music teacher,Engineering,Kevin Sims,2015-10-24,byrdanita@example.com,(361)796-3990x7676,8593 Curtis Ranch,New Kristineborough,Oregon,Brunei Darussalam,84041,106702,Inactive,2022-12-22,3
504783,Jenny,Wallace,Male,1968-01-23,Armed forces operational officer,Engineering,David Silva,2023-06-04,larry82@example.org,249.854.5089x2038,33153 Neal Mountain Suite 995,Robertburgh,Connecticut,Korea,06031,105002,Active,,1
669795,Jeffrey,Hall,Male,1974-12-16,Quarry manager,Operations,Kayla Briggs,2021-02-01,richardmckenzie@example.org,(701)250-8124x739,34234 Matthew Plaza,East James,Idaho,Tajikistan,34814,53263,Active,,2
397329,Diana,Dyer,Female,1972-12-31,Industrial/product designer,Marketing,John Pacheco,2017-08-10,ejohns@example.org,(823)538-6559,938 Clarke Islands,North Crystal,Louisiana,Tunisia,17076,106619,Inactive,2023-10-17,2
85362,Kristen,Gibbs,Male,1970-02-01,Rural practice surveyor,Marketing,Karen Newman,2023-05-10,victor72@example.com,001-558-577-7496x903,63466 Selena Landing Suite 812,West Seanstad,Iowa,Myanmar,05893,100981,Inactive,2024-04-24,4
490262,Ryan,Richardson,Female,1980-04-07,Government social research officer,Marketing,Angel Alexander,2019-03-19,howardchristopher@example.net,781.643.1115x08353,439 Yesenia Terrace Suite 044,Kristafurt,Montana,Swaziland,76516,139327,Active,,4
685864,William,Juarez,Male,1985-09-29,Estate agent,HR,Jennifer Clark,2018-09-02,dsharp@example.com,253-766-3778,240 Cochran Village,Matthewchester,Nevada,Poland,99149,92870,Inactive,2023-08-30,3
24368,Ashley,Johnson,Male,1969-02-25,Lawyer,Sales,Crystal Morrison,2024-06-15,nbaird@example.com,686-337-1597,82097 Jacob Cliff,Campbellbury,Maine,Palestinian Territory,69234,49172,Inactive,2024-07-20,1
543719,Alex,Murphy,Female,1985-04-22,"Designer, graphic",Engineering,David Barnes,2015-11-12,nfriedman@example.org,546.972.9949,02716 Alicia Port Suite 779,Lake Christophermouth,Minnesota,Reunion,93778,143854,Inactive,2018-11-04,4
435214,John,Yoder,Female,1989-11-06,Music tutor,Operations,Isaac Carroll,2021-05-22,allenmonica@example.com,+1-784-813-7681x5118,43807 Charles Square Suite 656,South Benjamin,Kentucky,Brazil,93444,57888,Inactive,2023-06-14,4
483767,Carlos,Kelley,Male,1988-06-24,Counselling psychologist,Marketing,Lori Skinner,2017-08-06,lawsongregory@example.org,+1-462-510-4275,837 Mary Valleys,South Hannahmouth,Arkansas,Netherlands Antilles,01112,46378,Inactive,2019-09-20,2
392843,Regina,Gonzalez,Male,1987-05-22,Air broker,Engineering,Matthew Lee,2015-10-08,susandavis@example.net,(520)568-1558,1331 Morris Bridge Suite 506,South Jeffrey,Texas,Suriname,36998,125189,Inactive,2016-11-29,1
928472,Jeffery,Turner,Female,1965-08-15,Software engineer,Sales,George Haley,2020-03-18,xgregory@example.net,(952)857-1509,903 Christina Crossing,Joelchester,Wisconsin,Ecuador,81734,50405,Active,,2
392716,Victor,Harris,Female,1972-08-08,Applications developer,HR,Sandra George,2022-03-30,dennis50@example.net,(740)435-5338x03396,017 Stephanie Center Apt. 321,New Ana,Indiana,Dominica,67010,50245,Inactive,2023-07-26,4
172132,Jennifer,Sanchez,Male,1999-12-03,Fish farm manager,Finance,Justin West,2018-02-13,michelle71@example.com,(862)377-6896x2706,828 Jonathan Mountain Suite 746,Jonesberg,Virginia,Latvia,26153,60280,Active,,1
13457,Michelle,Cross,Female,1992-02-20,Ophthalmologist,Marketing,Shelby Waller,2021-01-15,pburns@example.net,660-716-9236,506 Fitzgerald Gardens Suite 050,West Catherine,Utah,Cameroon,33831,72429,Active,,1
122400,Kelli,Newman,Female,1985-10-03,Theatre director,Engineering,April Lopez,2021-11-21,mariaking@example.com,686.294.6119x52436,0116 Pena Street,Jacksonstad,Idaho,Romania,18108,65954,Inactive,2024-01-10,2
994556,Daniel,Bradley,Male,1971-04-30,"Engineer, control and instrumentation",Engineering,Karen Lamb,2017-12-16,tonya67@example.net,+1-512-914-1614x150,100 Walton Avenue Apt. 138,South Carrieview,New York,Lebanon,99710,84175,Inactive,2021-02-09,3
